Feature,Duration,ATE,Type
High Gain Antenna Azimuth,150,9.507280417601796,IBS_N
High Gain Antenna elevation,150,7.441228281735273,IBS_N
Radial Distance from Sun,160,-0.1061819365348015,IBS_N
Electronic Box Temperature,160,2.551040466886887,IBS_N
Solar Wind Analyser temperature,160,-0.4011653352977038,IBS_N
Out Board Sensor Temperature,160,4.893391824547839,IBS_N
In Board Sensor Temperature,160,3.53956596447662,IBS_N
Out Board Sensor minus In Board Sensor Temp.,160,28.953192860001,IBS_N
Heater Dutycycle,160,-0.795150597774796,IBS_N
Search Coil Magnetometer's Temperature,160,-3.586017128493086,IBS_N
Solar Array's Angle,160,16.04406429578781,IBS_N
High Gain Antenna Azimuth,160,14.73782141122417,IBS_N
High Gain Antenna elevation,160,-6.566272320931257,IBS_N
Radial Distance from Sun,170,-0.1140147409276527,IBS_N
Electronic Box Temperature,170,-3.073901962530822,IBS_N
Solar Wind Analyser temperature,170,-2.4442108416368518,IBS_N
Out Board Sensor Temperature,170,2.114587290669106,IBS_N
In Board Sensor Temperature,170,6.344827136938589,IBS_N
Out Board Sensor minus In Board Sensor Temp.,170,7.9813839250091325,IBS_N
Heater Dutycycle,170,-0.8157449661753167,IBS_N
Search Coil Magnetometer's Temperature,170,-2.986066184737139,IBS_N
Solar Array's Angle,170,2.018255766522201,IBS_N
High Gain Antenna Azimuth,170,23.63979746406077,IBS_N
High Gain Antenna elevation,170,-7.803250169334107,IBS_N
Radial Distance from Sun,180,-0.1167141208586443,IBS_N
Electronic Box Temperature,180,-11.280282275394775,IBS_N
Solar Wind Analyser temperature,180,-1.5936637579513298,IBS_N
Out Board Sensor Temperature,180,6.484528017453218,IBS_N
In Board Sensor Temperature,180,10.199807261079345,IBS_N
Out Board Sensor minus In Board Sensor Temp.,180,-1.028020293782845,IBS_N
Heater Dutycycle,180,-0.4241955771829216,IBS_N
Search Coil Magnetometer's Temperature,180,-1.2883250926780292,IBS_N
Solar Array's Angle,180,11.015354526347824,IBS_N
High Gain Antenna Azimuth,180,7.893794795065653,IBS_N
High Gain Antenna elevation,180,-5.504578478352944,IBS_N
Radial Distance from Sun,190,-0.1025880712348567,IBS_N
Electronic Box Temperature,190,2.8252358538629805,IBS_N
Solar Wind Analyser temperature,190,0.2781744930404332,IBS_N
Out Board Sensor Temperature,190,4.382705021729166,IBS_N
In Board Sensor Temperature,190,0.8261209817519164,IBS_N
Out Board Sensor minus In Board Sensor Temp.,190,29.354538699812466,IBS_N
Heater Dutycycle,190,0.1443932982639788,IBS_N
Search Coil Magnetometer's Temperature,190,-2.6755360791228897,IBS_N
Solar Array's Angle,190,-4.777391366389985,IBS_N
High Gain Antenna Azimuth,190,18.118281830592515,IBS_N
High Gain Antenna elevation,190,2.928773036087673,IBS_N
Radial Distance from Sun,200,-0.0956415211527706,IBS_N
Electronic Box Temperature,200,0.4012173441082349,IBS_N
Solar Wind Analyser temperature,200,-0.5371373771166496,IBS_N
Out Board Sensor Temperature,200,8.433997687219158,IBS_N
In Board Sensor Temperature,200,11.931421718542806,IBS_N
Out Board Sensor minus In Board Sensor Temp.,200,19.123616301366027,IBS_N
Heater Dutycycle,200,0.1014652787554369,IBS_N
Search Coil Magnetometer's Temperature,200,-2.3594903344833527,IBS_N
Solar Array's Angle,200,7.532916826987874,IBS_N
High Gain Antenna Azimuth,200,6.415726742431188,IBS_N
High Gain Antenna elevation,200,-5.774590887887444,IBS_N
Radial Distance from Sun,210,-0.1027861359548596,IBS_N
Electronic Box Temperature,210,-0.5188307645008804,IBS_N
Solar Wind Analyser temperature,210,-1.4436821693492286,IBS_N
Out Board Sensor Temperature,210,15.947040347606084,IBS_N
In Board Sensor Temperature,210,-3.532758845901689,IBS_N
Out Board Sensor minus In Board Sensor Temp.,210,0.1990055576723292,IBS_N
Heater Dutycycle,210,-0.0808376187889758,IBS_N
Search Coil Magnetometer's Temperature,210,2.057696583419701,IBS_N
Solar Array's Angle,210,8.060635110310962,IBS_N
High Gain Antenna Azimuth,210,2.5179097623027262,IBS_N
High Gain Antenna elevation,210,-22.57500786044004,IBS_N
Radial Distance from Sun,220,-0.1009804560692582,IBS_N
Electronic Box Temperature,220,-11.377787909965674,IBS_N
Solar Wind Analyser temperature,220,-0.3185069359766399,IBS_N
Out Board Sensor Temperature,220,6.020618803422224,IBS_N
In Board Sensor Temperature,220,-19.68154212524477,IBS_N
Out Board Sensor minus In Board Sensor Temp.,220,-4.094400370572213,IBS_N
Heater Dutycycle,220,-0.7370786314675477,IBS_N
Search Coil Magnetometer's Temperature,220,2.53141143943698,IBS_N
Solar Array's Angle,220,-26.07495869233591,IBS_N
High Gain Antenna Azimuth,220,22.88992007790836,IBS_N
High Gain Antenna elevation,220,-20.45228330969392,IBS_N
Radial Distance from Sun,230,-0.0837858019531623,IBS_N
Electronic Box Temperature,230,-11.915898889945534,IBS_N
Solar Wind Analyser temperature,230,0.6308587460554489,IBS_N
Out Board Sensor Temperature,230,24.71320363694234,IBS_N
In Board Sensor Temperature,230,-6.072198251215746,IBS_N
Out Board Sensor minus In Board Sensor Temp.,230,10.053993720048982,IBS_N
Heater Dutycycle,230,-1.0458536084945365,IBS_N
Search Coil Magnetometer's Temperature,230,1.8129347306148684,IBS_N
Solar Array's Angle,230,-14.280851757489714,IBS_N
High Gain Antenna Azimuth,230,5.916799336855372,IBS_N
High Gain Antenna elevation,230,-35.06005047153795,IBS_N
Radial Distance from Sun,240,-0.0765877956690386,IBS_N
Electronic Box Temperature,240,-9.445011649125846,IBS_N
Solar Wind Analyser temperature,240,-0.8812249878421609,IBS_N
Out Board Sensor Temperature,240,30.39430676171313,IBS_N
In Board Sensor Temperature,240,-19.58032742634264,IBS_N
