Feature,Duration,ATE,Type
Solar Wind Analyser temperature(DegC),160,0.0,IBS_N
Out Board Sensor Temperature(Deg C),160,-0.8130676142890609,IBS_N
In Board Sensor Temperature(Deg C),160,0.6359359843259662,IBS_N
Out Board Sensor minus In Board Sensor Temp.(DegC),160,0.0,IBS_N
Heater Dutycycle,160,-0.0039212683444292,IBS_N
Search Coil Magnetometer's Temperature(Deg C),160,-0.1689164533392038,IBS_N
Solar Array's Angle(Deg),160,0.0,IBS_N
High Gain Antenna Azimuth(Deg),160,0.0,IBS_N
High Gain Antenna elevation(Deg),160,0.0,IBS_N
Radial Distance from Sun(AU),170,-0.0323372054260572,IBS_N
Electronic Box Temperature(DegC),170,-0.022377085741795,IBS_N
Solar Wind Analyser temperature(DegC),170,0.0,IBS_N
Out Board Sensor Temperature(Deg C),170,-0.5762398556897452,IBS_N
In Board Sensor Temperature(Deg C),170,-0.5289846485826021,IBS_N
Out Board Sensor minus In Board Sensor Temp.(DegC),170,0.0,IBS_N
Heater Dutycycle,170,-0.0002249407647275,IBS_N
Search Coil Magnetometer's Temperature(Deg C),170,-0.5768735213152227,IBS_N
Solar Array's Angle(Deg),170,0.0,IBS_N
High Gain Antenna Azimuth(Deg),170,0.0,IBS_N
High Gain Antenna elevation(Deg),170,0.0,IBS_N
Radial Distance from Sun(AU),180,-0.0345306209611381,IBS_N
Electronic Box Temperature(DegC),180,-0.3032765778427699,IBS_N
Solar Wind Analyser temperature(DegC),180,0.0,IBS_N
Out Board Sensor Temperature(Deg C),180,0.3821468963864484,IBS_N
In Board Sensor Temperature(Deg C),180,-0.3969996924359089,IBS_N
Out Board Sensor minus In Board Sensor Temp.(DegC),180,0.0,IBS_N
Heater Dutycycle,180,-0.009675416296413,IBS_N
Search Coil Magnetometer's Temperature(Deg C),180,0.0489495078868677,IBS_N
Solar Array's Angle(Deg),180,0.0,IBS_N
High Gain Antenna Azimuth(Deg),180,0.0,IBS_N
High Gain Antenna elevation(Deg),180,0.0,IBS_N
Radial Distance from Sun(AU),190,-0.0367789038165106,IBS_N
Electronic Box Temperature(DegC),190,0.7677063027348315,IBS_N
Solar Wind Analyser temperature(DegC),190,0.0,IBS_N
Out Board Sensor Temperature(Deg C),190,0.0025289313155905,IBS_N
In Board Sensor Temperature(Deg C),190,-1.1845731965030344,IBS_N
Out Board Sensor minus In Board Sensor Temp.(DegC),190,0.0,IBS_N
Heater Dutycycle,190,0.1133861581341665,IBS_N
Search Coil Magnetometer's Temperature(Deg C),190,-1.5597057586565983,IBS_N
Solar Array's Angle(Deg),190,0.0,IBS_N
High Gain Antenna Azimuth(Deg),190,0.0,IBS_N
High Gain Antenna elevation(Deg),190,0.0,IBS_N
Radial Distance from Sun(AU),200,-0.0392050300781182,IBS_N
Electronic Box Temperature(DegC),200,0.1253803225184531,IBS_N
Solar Wind Analyser temperature(DegC),200,0.0,IBS_N
Out Board Sensor Temperature(Deg C),200,-1.586316685153086,IBS_N
In Board Sensor Temperature(Deg C),200,0.0312351448265013,IBS_N
Out Board Sensor minus In Board Sensor Temp.(DegC),200,0.0,IBS_N
Heater Dutycycle,200,-0.0124747708988222,IBS_N
Search Coil Magnetometer's Temperature(Deg C),200,0.4331034066118767,IBS_N
Solar Array's Angle(Deg),200,0.0,IBS_N
High Gain Antenna Azimuth(Deg),200,0.0,IBS_N
High Gain Antenna elevation(Deg),200,0.0,IBS_N
Radial Distance from Sun(AU),210,-0.0417321379945181,IBS_N
Electronic Box Temperature(DegC),210,0.6415153631591292,IBS_N
Solar Wind Analyser temperature(DegC),210,0.0,IBS_N
Out Board Sensor Temperature(Deg C),210,-0.7285440841681846,IBS_N
In Board Sensor Temperature(Deg C),210,-1.2207655070162589,IBS_N
Out Board Sensor minus In Board Sensor Temp.(DegC),210,0.0,IBS_N
Heater Dutycycle,210,-0.0060036168608969,IBS_N
Search Coil Magnetometer's Temperature(Deg C),210,-0.5564811715488781,IBS_N
Solar Array's Angle(Deg),210,0.0,IBS_N
High Gain Antenna Azimuth(Deg),210,0.0,IBS_N
High Gain Antenna elevation(Deg),210,0.0,IBS_N
Radial Distance from Sun(AU),220,-0.0441093063557798,IBS_N
Electronic Box Temperature(DegC),220,0.0433088945508308,IBS_N
Solar Wind Analyser temperature(DegC),220,0.0,IBS_N
Out Board Sensor Temperature(Deg C),220,-0.4723272617767157,IBS_N
In Board Sensor Temperature(Deg C),220,-1.1495024193205663,IBS_N
Out Board Sensor minus In Board Sensor Temp.(DegC),220,0.0,IBS_N
Heater Dutycycle,220,0.0090300961436867,IBS_N
Search Coil Magnetometer's Temperature(Deg C),220,0.1245117590586287,IBS_N
Solar Array's Angle(Deg),220,0.0,IBS_N
High Gain Antenna Azimuth(Deg),220,0.0,IBS_N
High Gain Antenna elevation(Deg),220,0.0,IBS_N
Radial Distance from Sun(AU),230,-0.0463656933847946,IBS_N
Electronic Box Temperature(DegC),230,-0.0004730300625526,IBS_N
Solar Wind Analyser temperature(DegC),230,0.0,IBS_N
Out Board Sensor Temperature(Deg C),230,1.5252462081136504,IBS_N
In Board Sensor Temperature(Deg C),230,1.2833873992451912,IBS_N
Out Board Sensor minus In Board Sensor Temp.(DegC),230,0.0,IBS_N
Heater Dutycycle,230,0.0122873558340035,IBS_N
Search Coil Magnetometer's Temperature(Deg C),230,1.037317496309839,IBS_N
Solar Array's Angle(Deg),230,0.0,IBS_N
High Gain Antenna Azimuth(Deg),230,0.0,IBS_N
High Gain Antenna elevation(Deg),230,0.0,IBS_N
Radial Distance from Sun(AU),240,-0.0484260306946725,IBS_N
Electronic Box Temperature(DegC),240,-0.2052357863648073,IBS_N
Solar Wind Analyser temperature(DegC),240,0.0,IBS_N
Out Board Sensor Temperature(Deg C),240,-2.775236666060584,IBS_N
In Board Sensor Temperature(Deg C),240,0.1498570630453464,IBS_N
Out Board Sensor minus In Board Sensor Temp.(DegC),240,0.0,IBS_N
Heater Dutycycle,240,0.0231860260636482,IBS_N
Search Coil Magnetometer's Temperature(Deg C),240,0.2345691696461091,IBS_N
Solar Array's Angle(Deg),240,0.0,IBS_N
High Gain Antenna Azimuth(Deg),240,0.0,IBS_N
High Gain Antenna elevation(Deg),240,0.0,IBS_N
Radial Distance from Sun(AU),250,-0.0504591406609527,IBS_N
Electronic Box Temperature(DegC),250,-0.237049804647084,IBS_N
Solar Wind Analyser temperature(DegC),250,0.0,IBS_N
Out Board Sensor Temperature(Deg C),250,2.9772288457845626,IBS_N
In Board Sensor Temperature(Deg C),250,-0.400998183167394,IBS_N
Out Board Sensor minus In Board Sensor Temp.(DegC),250,0.0,IBS_N
Heater Dutycycle,250,0.0250232531875312,IBS_N
Search Coil Magnetometer's Temperature(Deg C),250,-0.471622996941425,IBS_N
Solar Array's Angle(Deg),250,0.0,IBS_N
High Gain Antenna Azimuth(Deg),250,0.0,IBS_N
High Gain Antenna elevation(Deg),250,0.0,IBS_N
Radial Distance from Sun(AU),260,-0.0525136938915227,IBS_N
Electronic Box Temperature(DegC),260,0.326573511115698,IBS_N
Solar Wind Analyser temperature(DegC),260,0.0,IBS_N
Out Board Sensor Temperature(Deg C),260,-2.770455430123143,IBS_N
In Board Sensor Temperature(Deg C),260,-1.809555358800216,IBS_N
Out Board Sensor minus In Board Sensor Temp.(DegC),260,0.0,IBS_N
Heater Dutycycle,260,0.0084597926980375,IBS_N
Search Coil Magnetometer's Temperature(Deg C),260,-0.239340208911862,IBS_N
Solar Array's Angle(Deg),260,0.0,IBS_N
High Gain Antenna Azimuth(Deg),260,0.0,IBS_N
High Gain Antenna elevation(Deg),260,0.0,IBS_N
Radial Distance from Sun(AU),270,-0.0543037137715697,IBS_N
Electronic Box Temperature(DegC),270,0.1270335350754257,IBS_N
Solar Wind Analyser temperature(DegC),270,0.0,IBS_N
Out Board Sensor Temperature(Deg C),270,0.0921323073532618,IBS_N
In Board Sensor Temperature(Deg C),270,-0.5217795742665693,IBS_N
Out Board Sensor minus In Board Sensor Temp.(DegC),270,0.0,IBS_N
Heater Dutycycle,270,0.0178031004956978,IBS_N
Search Coil Magnetometer's Temperature(Deg C),270,-0.2295664723485244,IBS_N
Solar Array's Angle(Deg),270,0.0,IBS_N
High Gain Antenna Azimuth(Deg),270,0.0,IBS_N
High Gain Antenna elevation(Deg),270,0.0,IBS_N
Radial Distance from Sun(AU),280,-0.0562798091556021,IBS_N
Electronic Box Temperature(DegC),280,0.5433798663899945,IBS_N
Solar Wind Analyser temperature(DegC),280,0.0,IBS_N
Out Board Sensor Temperature(Deg C),280,1.9537834579290945,IBS_N
In Board Sensor Temperature(Deg C),280,1.7286379363399316,IBS_N
Out Board Sensor minus In Board Sensor Temp.(DegC),280,0.0,IBS_N
Heater Dutycycle,280,0.023758846322168,IBS_N
Search Coil Magnetometer's Temperature(Deg C),280,0.0777343516090278,IBS_N
Solar Array's Angle(Deg),280,0.0,IBS_N
High Gain Antenna Azimuth(Deg),280,0.0,IBS_N
High Gain Antenna elevation(Deg),280,0.0,IBS_N
Radial Distance from Sun(AU),290,-0.0579480235323228,IBS_N
Electronic Box Temperature(DegC),290,-0.0061039914831266,IBS_N
Solar Wind Analyser temperature(DegC),290,0.0,IBS_N
Out Board Sensor Temperature(Deg C),290,-2.4387431747293875,IBS_N
In Board Sensor Temperature(Deg C),290,0.8417180392934802,IBS_N
Out Board Sensor minus In Board Sensor Temp.(DegC),290,0.0,IBS_N
Heater Dutycycle,290,-0.0316965800542929,IBS_N
Search Coil Magnetometer's Temperature(Deg C),290,-0.4259857517930715,IBS_N
Solar Array's Angle(Deg),290,0.0,IBS_N
High Gain Antenna Azimuth(Deg),290,0.0,IBS_N
High Gain Antenna elevation(Deg),290,0.0,IBS_N
Radial Distance from Sun(AU),300,-0.0594987665808095,IBS_N
Electronic Box Temperature(DegC),300,0.1540438854896711,IBS_N
Solar Wind Analyser temperature(DegC),300,0.0,IBS_N
Out Board Sensor Temperature(Deg C),300,0.0457551904233541,IBS_N
In Board Sensor Temperature(Deg C),300,0.2716167104691229,IBS_N
Out Board Sensor minus In Board Sensor Temp.(DegC),300,0.0,IBS_N
Heater Dutycycle,300,0.0387712047784751,IBS_N
Search Coil Magnetometer's Temperature(Deg C),300,0.5248235744522083,IBS_N
Solar Array's Angle(Deg),300,0.0,IBS_N
High Gain Antenna Azimuth(Deg),300,0.0,IBS_N
High Gain Antenna elevation(Deg),300,0.0,IBS_N
Radial Distance from Sun(AU),310,-0.0614140236215421,IBS_N
Electronic Box Temperature(DegC),310,-0.8570664924203604,IBS_N
Solar Wind Analyser temperature(DegC),310,0.0,IBS_N
Out Board Sensor Temperature(Deg C),310,2.1484289074433818,IBS_N
In Board Sensor Temperature(Deg C),310,1.2957510212018992,IBS_N
Out Board Sensor minus In Board Sensor Temp.(DegC),310,0.0,IBS_N
Heater Dutycycle,310,0.0189079932138651,IBS_N
Search Coil Magnetometer's Temperature(Deg C),310,0.1539635366899343,IBS_N
Solar Array's Angle(Deg),310,0.0,IBS_N
High Gain Antenna Azimuth(Deg),310,0.0,IBS_N
High Gain Antenna elevation(Deg),310,0.0,IBS_N
Radial Distance from Sun(AU),320,-0.063082523043632,IBS_N
Electronic Box Temperature(DegC),320,0.4770844789730265,IBS_N
Solar Wind Analyser temperature(DegC),320,0.0,IBS_N
Out Board Sensor Temperature(Deg C),320,0.7675036306665676,IBS_N
In Board Sensor Temperature(Deg C),320,1.358578372925313,IBS_N
Out Board Sensor minus In Board Sensor Temp.(DegC),320,0.0,IBS_N
Heater Dutycycle,320,-0.022942624337327,IBS_N
Search Coil Magnetometer's Temperature(Deg C),320,-0.007504034454114,IBS_N
Solar Array's Angle(Deg),320,0.0,IBS_N
High Gain Antenna Azimuth(Deg),320,0.0,IBS_N
High Gain Antenna elevation(Deg),320,0.0,IBS_N
Radial Distance from Sun(AU),330,-0.0648018532573648,IBS_N
Electronic Box Temperature(DegC),330,-0.2772050970232007,IBS_N
Solar Wind Analyser temperature(DegC),330,0.0,IBS_N
Out Board Sensor Temperature(Deg C),330,0.2106789207064607,IBS_N
In Board Sensor Temperature(Deg C),330,1.6205391896671988,IBS_N
Out Board Sensor minus In Board Sensor Temp.(DegC),330,0.0,IBS_N
Heater Dutycycle,330,0.0014410331809485,IBS_N
Search Coil Magnetometer's Temperature(Deg C),330,-0.1165857966729066,IBS_N
Solar Array's Angle(Deg),330,0.0,IBS_N
High Gain Antenna Azimuth(Deg),330,0.0,IBS_N
High Gain Antenna elevation(Deg),330,0.0,IBS_N
Radial Distance from Sun(AU),340,-0.0665518298309674,IBS_N
Electronic Box Temperature(DegC),340,0.70529593768225,IBS_N
Solar Wind Analyser temperature(DegC),340,0.0,IBS_N
Out Board Sensor Temperature(Deg C),340,-0.685244606058499,IBS_N
In Board Sensor Temperature(Deg C),340,0.6685271035621004,IBS_N
Out Board Sensor minus In Board Sensor Temp.(DegC),340,0.0,IBS_N
Heater Dutycycle,340,-0.0214232634915299,IBS_N
Search Coil Magnetometer's Temperature(Deg C),340,0.730274779035907,IBS_N
Solar Array's Angle(Deg),340,0.0,IBS_N
High Gain Antenna Azimuth(Deg),340,0.0,IBS_N
High Gain Antenna elevation(Deg),340,0.0,IBS_N
Radial Distance from Sun(AU),350,-0.0683087287849668,IBS_N
Electronic Box Temperature(DegC),350,-0.0563508966542903,IBS_N
Solar Wind Analyser temperature(DegC),350,0.0,IBS_N
Out Board Sensor Temperature(Deg C),350,-1.5290952263290192,IBS_N
In Board Sensor Temperature(Deg C),350,0.3561077685434754,IBS_N
Out Board Sensor minus In Board Sensor Temp.(DegC),350,0.0,IBS_N
Heater Dutycycle,350,0.0002939508742466,IBS_N
Search Coil Magnetometer's Temperature(Deg C),350,0.623034789557307,IBS_N
Solar Array's Angle(Deg),350,0.0,IBS_N
High Gain Antenna Azimuth(Deg),350,0.0,IBS_N
High Gain Antenna elevation(Deg),350,0.0,IBS_N
Radial Distance from Sun(AU),360,-0.0700502420745387,IBS_N
Electronic Box Temperature(DegC),360,-0.3437736727713558,IBS_N
Solar Wind Analyser temperature(DegC),360,0.0,IBS_N
Out Board Sensor Temperature(Deg C),360,0.0766109346919693,IBS_N
In Board Sensor Temperature(Deg C),360,1.3186130916517025,IBS_N
Out Board Sensor minus In Board Sensor Temp.(DegC),360,0.0,IBS_N
Heater Dutycycle,360,0.0807509668263011,IBS_N
Search Coil Magnetometer's Temperature(Deg C),360,0.1970181307285849,IBS_N
Solar Array's Angle(Deg),360,0.0,IBS_N
High Gain Antenna Azimuth(Deg),360,0.0,IBS_N
High Gain Antenna elevation(Deg),360,0.0,IBS_N
Radial Distance from Sun(AU),370,-0.0717872355632077,IBS_N
Electronic Box Temperature(DegC),370,-0.0939237825891927,IBS_N
Solar Wind Analyser temperature(DegC),370,0.0,IBS_N
Out Board Sensor Temperature(Deg C),370,1.4954756128153728,IBS_N
In Board Sensor Temperature(Deg C),370,0.2631616223364662,IBS_N
Out Board Sensor minus In Board Sensor Temp.(DegC),370,0.0,IBS_N
Heater Dutycycle,370,0.035347839530503,IBS_N
Search Coil Magnetometer's Temperature(Deg C),370,0.6675124607972842,IBS_N
Solar Array's Angle(Deg),370,0.0,IBS_N
High Gain Antenna Azimuth(Deg),370,0.0,IBS_N
High Gain Antenna elevation(Deg),370,0.0,IBS_N
Radial Distance from Sun(AU),380,-0.0735020121483799,IBS_N
Electronic Box Temperature(DegC),380,0.2389169355329154,IBS_N
Solar Wind Analyser temperature(DegC),380,0.0,IBS_N
Out Board Sensor Temperature(Deg C),380,0.2013305572812635,IBS_N
In Board Sensor Temperature(Deg C),380,1.283785063521089,IBS_N
Out Board Sensor minus In Board Sensor Temp.(DegC),380,0.0,IBS_N
Heater Dutycycle,380,-0.0282736876475712,IBS_N
Search Coil Magnetometer's Temperature(Deg C),380,-1.1539001167386975,IBS_N
Solar Array's Angle(Deg),380,0.0,IBS_N
High Gain Antenna Azimuth(Deg),380,0.0,IBS_N
High Gain Antenna elevation(Deg),380,0.0,IBS_N
Radial Distance from Sun(AU),390,-0.075267507561049,IBS_N
Electronic Box Temperature(DegC),390,0.2891324681284579,IBS_N
Solar Wind Analyser temperature(DegC),390,0.0,IBS_N
Out Board Sensor Temperature(Deg C),390,-3.10235935774733,IBS_N
In Board Sensor Temperature(Deg C),390,1.3205184867733712,IBS_N
Out Board Sensor minus In Board Sensor Temp.(DegC),390,0.0,IBS_N
Heater Dutycycle,390,0.0180772651292015,IBS_N
Search Coil Magnetometer's Temperature(Deg C),390,-0.1251776671697109,IBS_N
Solar Array's Angle(Deg),390,0.0,IBS_N
High Gain Antenna Azimuth(Deg),390,0.0,IBS_N
High Gain Antenna elevation(Deg),390,0.0,IBS_N
Radial Distance from Sun(AU),400,-0.0768186672582514,IBS_N
Electronic Box Temperature(DegC),400,0.5683572408983703,IBS_N
Solar Wind Analyser temperature(DegC),400,0.0,IBS_N
Out Board Sensor Temperature(Deg C),400,2.0484172091059984,IBS_N
In Board Sensor Temperature(Deg C),400,0.6379369947708486,IBS_N
Out Board Sensor minus In Board Sensor Temp.(DegC),400,0.0,IBS_N
